state,month,vmt,ndvi,flights,co_mean,co_max1_value,co_max1_hour,co_aqi,no2_mean,no2_max1_value,no2_max1_hour,no2_aqi,pm25_mean,pm25_max1_value,pm25_max1_hour,pm25_aqi,pm10_mean,pm10_max1_value,pm10_max1_hour,pm10_aqi,so2_mean,so2_max1_value,so2_max1_hour,so2_aqi,o3_mean,o3_max1_value,o3_max1_hour,o3_aqi,awnd,prcp,tavg,tmax,tmin,snow,snwd,ihd_deaths,copd_deaths,asthma_deaths
California,2024-07,30281.0,0.379730229641302,151198.0,0.2336460558445586,0.3146859136830911,7.049070955925795,3.053527118043247,5.525206461458011,11.52752313315161,9.11972569487441,10.547833865473027,9.414878568202411,14.719769580093017,5.482632691407755,45.17281204930987,27.119880325052595,27.119880325052595,20.256977391124252,24.90302917262946,0.3345841535679374,0.681649560117302,10.530620723362658,0.4842619745845551,0.0408648639013405,0.052873978058232,10.593067367220591,61.13522017409114,2.812903225806452,0.0,32.78709677419355,40.57096774193548,24.774193548387096,0.0,0.0,5720,842,31
California,2024-08,29337.0,0.3684747262534818,152164.0,0.2429089819065343,0.3459994830438379,7.045833333333333,3.370512820512821,5.58893099198175,12.091868153717067,8.989411914035893,11.080772437248232,7.964723009894644,12.32166432534302,5.069418493276428,39.736294944524886,27.259275252688255,27.259275252688255,20.24680596238321,24.64664011823575,0.35364301,0.7049408602150538,9.93010752688172,0.478494623655914,0.0379141279596239,0.0489812623283369,10.49360010714361,52.86035896828783,2.6129032258064515,0.0,29.070967741935487,36.73870967741936,21.4741935483871,0.0,0.0,5402,865,24
California,2024-09,27592.0,0.3632305766639475,144240.0,0.2806481596281209,0.4016005927118858,7.396034166982442,3.9824229506126056,6.517412856666579,14.486200717559411,10.887698412698413,13.322179000548564,7.3699860350875745,11.479818528098177,5.206740054096939,36.97705010506734,30.2254447331421,30.2254447331421,20.283390433883852,26.704220143891195,0.3560838438333333,0.7187111111111111,9.350777777777775,0.595,0.0367983707054575,0.0485875685425685,10.33041280986403,51.56659739086569,2.3400000000000003,0.0,26.933333333333337,34.37,19.313333333333333,0.0,0.0,5361,786,13
California,2024-10,27679.0,0.3601067621922072,153218.0,0.3213157788151364,0.5053707954232147,8.302798456024261,4.964185277088503,8.991670595072925,19.103079020870045,11.753783391300924,17.692818269466237,7.859506031537758,12.750966087674865,5.4330703224912105,38.279176306043766,35.00837105342623,35.00837105342623,20.257461361737676,30.12138154439725,0.3839275206522705,0.7637470007997866,9.104620989958232,0.6920821114369502,0.03373984058697,0.0457105541477492,10.22040686169325,46.578205654385826,2.029032258064516,0.0,22.574193548387097,29.570967741935487,15.361290322580643,0.0,0.0,5508,845,24
California,2024-11,24749.0,0.3613892058435634,145206.0,0.3513090043692897,0.6018114400972591,10.00202770409667,5.966904656646036,9.491532268341386,19.714514722797333,14.09039222452266,18.21749252357948,8.21282276629511,13.917217928304698,6.181976687676095,38.98447155408694,20.36616124250993,20.36616124250993,20.2184852708208,18.29544990219333,0.4037228572222222,0.7238275862068966,9.572921455938696,0.5605555555555556,0.0255191060232223,0.0352679299492987,10.387137650686851,32.710287796261305,1.85,30.0,12.563333333333333,18.76,6.776666666666667,0.0,0.0,5674,818,30
California,2024-12,24536.0,0.3662869891649279,148254.0,0.4157043697984364,0.7011255090787348,10.050193981645595,7.040275316081767,10.452159942046254,19.7939335667154,14.313637527213,18.30989000064543,11.95598177215672,18.489050066563983,6.04132037908975,47.89442386795571,19.4177313424335,19.4177313424335,20.269542192499717,17.734088119358304,0.3620206977011494,0.6784872080088988,10.06673155357805,0.4559139784946237,0.0213678426944787,0.0298997366607516,11.115655515478489,27.797009887568503,1.6709677419354838,10.5,10.667741935483871,16.593548387096774,5.587096774193549,0.0,0.0,6418,1002,31
California,2025-01,26697.0,0.3735024416046581,134457.0,0.37110050235826,0.6411730938416422,9.142118768328446,6.3113636363636365,10.695166327828732,21.998689065384006,13.881799740859808,20.40792859995029,10.684154858922076,17.687877674640635,6.0665597233272806,44.869904972641486,21.905108470638424,21.905108470638424,19.409752745973943,19.78481172948915,0.2364501433371735,0.5839746543778802,8.760157450076806,0.418394777265745,0.025379556377193,0.0344036774035576,10.928512936641734,31.847952997494257,1.832258064516129,6.6,9.36451612903226,16.783870967741933,2.4838709677419355,0.0,0.0,7029,1135,46
California,2025-02,24403.0,0.3794367680594838,124925.0,0.3097043727109695,0.4829455603424353,8.396598837670266,4.862230210265924,8.153333908691465,17.47454599035381,13.020845930964978,16.149626120289387,6.396043287413784,11.045717074620391,5.739568716997288,32.004305084874815,13.359288922528718,13.359288922528718,20.05212740773965,12.23327329558197,0.0933424118897559,0.3452506002400961,8.707895658263306,0.1844237695078031,0.0287220459519584,0.0376372703292346,11.147477753727754,34.94979746676175,2.2607142857142857,15.0,13.05714285714286,19.625,6.664285714285714,0.0,0.0,6038,1041,40
California,2025-03,26898.0,0.3853924851236395,147536.0,0.2388028348006272,0.3630908042114695,6.855286738351254,3.467741935483871,6.022646763698157,13.880450460829492,10.63188940092166,12.77445084485407,4.92945750370611,8.401889898313172,5.131962753312191,26.436220545807995,12.851763253044064,12.851763253044064,19.866798792605245,11.729968239690397,0.1135852470878136,0.3312948028673835,8.174507168458781,0.1738351254480286,0.0333273631174483,0.0414654313709843,10.860987292277615,38.61082500448859,2.5935483870967744,37.8,13.819354838709677,20.187096774193545,7.561290322580645,0.0,0.0,5808,1089,37
California,2025-04,27950.0,0.4126184332774275,147078.0,0.1953099278156566,0.2543652669552669,2.8718542568542564,2.4615728715728715,9.331516577734172,17.700826792255363,8.198512994941566,16.410029652886795,5.941109004852889,8.711515774589731,4.57040657198552,31.67923774954628,18.03205128205128,18.03205128205128,17.692307692307693,16.576367521367523,0.2347417444444444,0.4644444444444444,10.380555555555556,0.1388888888888888,0.0395885931045751,0.0473043790849673,10.657657952069718,46.29823529411765,2.75,7.1,18.05666666666667,24.816666666666663,11.56,0.0,0.0,5548,882,22
California,2025-05,28823.0,0.4008855959379303,153021.0,0.2156737765584997,0.281343990015361,4.019278033794163,2.7490335381464415,8.069742492803972,15.12451612903226,9.70897435897436,13.976468155500411,7.066043070611864,9.714610826001955,4.151854227761485,36.46565860215054,25.89254352278546,25.89254352278546,17.25,23.670340501792115,0.250377190860215,0.5004480286738351,11.50358422939068,0.2204301075268817,0.039034854428938,0.0489748669005725,10.266112449378578,52.987857404692086,3.0806451612903225,0.0,23.03548387096774,30.41290322580645,15.370967741935484,0.0,0.0,5513,861,40
California,2025-06,28723.0,0.3811060396387242,150504.0,0.2616801866666666,0.2766666666666666,0.7616666666666667,2.99,0.9941425666666668,2.566666666666667,5.4,2.566666666666667,5.903902715079364,9.105595238095235,5.593650793650793,32.06737430604426,28.479693486590037,28.479693486590037,23.0,26.29176245210728,,,,,0.0329159698275862,0.0396151340996168,10.107758620689657,40.23065134099617,3.2142857142857144,0.3,27.65666666666667,35.09666666666667,19.686666666666667,0.0,0.0,5097,863,23
California,2025-07,30504.0,0.3727946920093051,154740.0,0.2,0.2,0.0,2.0,,,,,6.936805500000001,10.566666666666668,4.0,41.5,,,,,,,,,,,,,3.1129032258064515,0.0,28.596774193548388,36.21935483870968,20.71935483870968,0.0,0.0,5013,817,19
Colorado,2018-01,4740.0,0.2381565664815856,52045.0,0.4682474861751152,0.8514032258064516,10.22657450076805,8.153609831029184,11.377623358397338,19.925601638504865,13.108806963645677,18.410343061955963,7.029755143847461,10.403977871207134,4.9053955453149,34.40969567471037,21.51454780002472,21.51454780002472,1.5704301075268818,19.57078188728217,1.4385098410038932,2.7047483314794216,10.7609149054505,3.5802280311457175,0.0292921703290484,0.0356546568032985,11.469763117471098,33.01274961597542,2.358064516129032,2.0,-5.254838709677419,7.319354838709677,-16.56451612903226,38.0,2.903225806451613,683,270,
Colorado,2018-02,3869.0,0.2116229700525172,46768.0,0.3354184051870748,0.5917406462585034,9.551445578231291,5.612244897959184,8.347228112386622,16.79863000755858,11.686177248677248,15.519463340891914,7.442205123412698,10.59713033824641,4.292318594104308,34.45099190775211,16.38947395197395,16.38947395197395,1.2869047619047618,15.134785307285307,0.8234709176802967,1.7196752070393375,12.035466269841269,1.995837646652864,0.0348585063989637,0.0411860610238279,11.2553064307927,38.1694139970265,4.378571428571428,5.8,-1.5,8.14642857142857,-11.907142857142857,97.0,3.928571428571429,604,235,
Colorado,2018-03,5062.0,0.2209023076467648,54732.0,0.2662697305868954,0.4592957598389744,7.718780126065999,4.193866200540283,8.152085264383265,18.01488073167717,11.186302681992338,16.602258682486713,4.592877714013978,6.955083298766302,3.83769874597418,24.99290566682113,18.97948405961139,18.97948405961139,0.5141482739105828,17.461117713638934,0.821242875903782,1.6882438820912125,10.437639043381536,2.065350389321468,0.0410885891098374,0.0475566069438528,11.1569134105255,44.20005045028764,4.04516129032258,3.8,1.9903225806451608,12.374193548387098,-9.33548387096774,46.0,0.0,720,247,
Colorado,2018-04,4817.0,0.2606780744460894,50584.0,0.228279646031746,0.3581904761904762,7.990079365079366,3.273015873015873,5.528554809365079,13.608222222222222,10.757222222222223,12.456587301587302,5.779137915481057,8.09751071051964,3.896193251193251,30.697697467876036,21.816783670050455,21.816783670050455,1.5959289248762931,19.31263642084876,0.4445442041666667,1.038125,10.09375,1.0333333333333332,0.0465428213839413,0.0532584005045096,11.091901066782626,54.257154335386424,5.260000000000001,5.1,8.166666666666666,17.516666666666666,-3.28,8.0,0.0,624,246,
Colorado,2018-05,4610.0,0.3494082553513458,52723.0,0.2369486475422426,0.3671090629800307,8.761674347158218,3.4093701996927805,5.501489727017606,12.398895190830675,12.075209736500058,11.35064397967624,5.496186195257086,7.761650176820107,3.8963563030671327,30.090102286743395,17.702749481229954,17.702749481229954,1.502744765138653,16.41672325976231,0.4952943931451613,1.1995967741935485,9.862903225806452,1.3024193548387095,0.0469505553333333,0.0552730215053763,10.80152688172043,59.152849462365594,4.300000000000001,3.5,13.358064516129032,23.87741935483871,0.8806451612903224,0.0,0.0,608,230,
Colorado,2018-06,4408.0,0.3795449723284539,56519.0,0.2146193196428571,0.3335665079365079,8.461785714285714,3.058333333333333,5.382922065873016,12.479342403628118,12.461054421768708,11.43378684807256,9.209877250445398,15.662643600447172,3.7821857210250065,40.76400451830362,27.159240146490603,27.159240146490603,1.9263479210847632,24.609362505142904,0.7351138291666667,1.4654166666666668,9.627083333333331,1.5625,0.0472737344400656,0.0556779326765188,10.832548987411055,60.50928024083197,3.7766666666666655,15.7,18.05,28.55333333333333,5.406666666666666,0.0,0.0,506,196,
Colorado,2018-07,4479.0,0.3942316868766014,58212.0,0.2192860706605222,0.33321044546851,7.869431643625192,3.047619047619048,5.408846502304148,12.113440860215054,11.007680491551458,11.064132104454686,9.179130969025111,13.167944969968588,4.347957143343089,44.89702311874965,22.320715513184,22.320715513184,2.6654719235364395,20.542853081015853,0.9593700302419356,1.5695564516129032,10.808467741935484,1.629032258064516,0.0496931004271494,0.0593415727120488,10.53453649353983,69.13899498425194,3.183870967741936,26.7,19.09354838709677,29.35483870967742,9.625806451612902,0.0,0.0,562,170,
Colorado,2018-08,5007.0,0.4126841683972312,58494.0,0.2645240125960061,0.4011459293394778,7.8005376344086015,3.8310291858678953,6.112206494239631,13.969047619047618,10.87442396313364,12.824500768049154,13.036177281797867,17.089091780914938,4.109376635269492,54.7568356374808,24.794125846276383,24.794125846276383,2.5692951015531658,22.86347072879331,0.7746030282258064,1.4705645161290322,10.231854838709678,1.5362903225806452,0.046914326126669,0.0560636601677892,10.6090989010989,62.30836228287841,3.0870967741935487,16.4,17.18064516129032,27.73225806451613,6.790322580645161,0.0,0.0,573,172,
Colorado,2018-09,4521.0,0.3791526784074686,53279.0,0.2527188402777777,0.446612962962963,9.794907407407408,4.127777777777777,6.333508087301587,13.94706349206349,13.20952380952381,12.773809523809524,6.5867196245442,9.32452878970581,4.572303104504192,35.088532776747066,20.138878868045538,20.138878868045538,2.6468253968253967,18.59999398749399,0.9060416354166668,1.6777083333333334,10.80625,1.9083333333333332,0.0389941682857142,0.0469989492063492,10.436244444444444,44.6581746031746,2.746666666666667,25.8,14.113333333333332,25.206666666666667,3.243333333333333,0.0,0.0,554,163,
Colorado,2018-10,4602.0,0.3175722330359563,54934.0,0.2697145091397849,0.4936605222734255,9.602956989247312,4.538018433179723,7.164606569892473,14.295122887864824,11.928571428571429,13.129416282642088,5.6619525884819515,8.248809588192342,4.817006380716058,29.69860077198787,14.695733133817116,14.695733133817116,2.67921146953405,13.572214301408776,0.8802980732526883,1.761491935483871,10.66532258064516,1.9919354838709675,0.0294161608352961,0.0362264033767904,10.162567516115905,33.52308251605026,3.458064516129032,29.5,6.587096774193548,15.7,-2.435483870967742,140.0,2.5806451612903225,565,177,
Colorado,2018-11,3869.0,0.2541289026392003,50765.0,0.340166626984127,0.6136619047619047,10.592063492063492,5.826984126984128,9.55061553407225,18.521421729611383,13.16327312534209,17.09422550629447,5.782312470956741,8.84440683324612,6.076381039595326,30.925034595034596,16.349705275567345,16.349705275567345,2.5500761371451026,15.109549890297018,0.7821271479166667,1.7129166666666666,11.135416666666666,2.0166666666666666,0.0310500604050589,0.0374772586651322,11.088953003148404,34.69970012958519,2.5133333333333336,4.2,-2.53,8.059999999999999,-12.173333333333334,69.0,2.6666666666666665,599,201,
Colorado,2018-12,4464.0,0.2432104974372193,53532.0,0.3856516960417641,0.7069507261218341,10.061488457000378,6.711087364663802,10.477196080261136,19.404915514592933,12.483486943164364,17.947388632872503,6.745352516612989,10.027207780059165,5.300678926168557,34.09391377423084,16.43905529953917,16.43905529953917,2.0558957878567385,15.07216501664719,1.0254361630283648,2.156555895439377,11.526696329254728,2.7808676307007785,0.0304294817834495,0.0360680058292961,11.047386663515695,33.379099216195996,2.2,8.1,-7.02258064516129,3.361290322580645,-16.451612903225808,145.0,5.161290322580645,650,189,
Colorado,2019-01,4705.0,0.1526002476241618,53862.0,0.3977913581605223,0.7076670506912442,10.98152841781874,6.740092165898617,11.654248545698923,20.691743471582186,13.200460829493087,19.155913978494624,6.79585902595654,10.071707807287831,5.189401300381449,34.33543914989966,15.018712828390248,15.018712828390248,4.079761904761905,13.85112548741581,0.8828894112903225,2.0084677419354837,11.6875,2.532258064516129,0.0326620755827741,0.0381904245380476,11.827034881109585,35.36566775361342,2.103225806451613,29.7,-13.064516129032258,-3.167741935483871,-22.516129032258064,482.0,134.51612903225808,725,226,
Colorado,2019-02,3895.0,0.1541871828042296,48783.0,0.3225445391156462,0.5556181972789116,9.520408163265303,5.270408163265307,9.061051452867446,18.18261504120879,11.849072802197805,16.83267513736264,8.873031795958344,12.191985791851256,5.408937043752412,39.90360040752898,14.969656084656084,14.969656084656084,4.07780612244898,13.788611111111113,1.0156183431712962,2.072726521164021,11.450314153439152,2.5243055555555554,0.0366563365719319,0.0423621557633399,11.413836353704774,39.336481267270734,4.017857142857143,9.7,-6.239285714285714,1.4928571428571429,-14.296428571428573,104.0,26.785714285714285,582,189,
Colorado,2019-03,4675.0,0.1709814272402535,55333.0,0.2721085879639929,0.4447451018474377,7.773838362436805,4.116222610660875,7.430038409765811,14.850909244398538,11.676909529106414,13.720615498702262,7.824766773710269,11.203856528161555,4.93958228745851,35.882728306983886,17.590298142717497,17.590298142717497,4.236324786324786,16.182279369376143,0.7278184433933003,1.456469419171032,10.138774009741752,1.5139807922065986,0.0412305376105898,0.0483024820452676,11.325355225613,45.89195573584176,3.903225806451613,36.3,2.290322580645161,10.22258064516129,-5.261290322580645,265.0,4.516129032258065,653,244,
Colorado,2019-04,4811.0,0.2603923080825696,51693.0,0.2285590253968254,0.3572682539682539,7.630158730158731,3.268253968253968,5.289201959256124,12.098792333743845,10.805484571702245,11.106010536398468,4.715955065929487,7.3390761090761085,4.6950091575091575,25.126571932341164,17.172621979826413,17.172621979826413,3.979365079365079,15.614064821330832,0.8411909568247127,1.435991379310345,9.591451149425287,1.557471264367816,0.043597884760697,0.0502020142627099,11.08055411778238,48.79268800322061,4.38,20.4,6.89,16.57,-3.0266666666666664,30.0,2.6666666666666665,555,217,
Colorado,2019-05,4528.0,0.3529768747240105,56355.0,0.2093061576036866,0.3104626728110599,7.655760368663594,2.876958525345622,4.742610804435484,10.932795698924732,11.321908602150538,9.968077956989248,4.440599098957225,6.8054130725904916,4.492485919098822,24.14028382012253,12.543298771121352,12.543298771121352,4.001152073732719,11.546351766513055,0.8878303439238042,1.735483870967742,9.364154616240269,2.0634037819799778,0.0438976022036028,0.0514187285295349,10.704672531769306,52.11429548945678,4.47741935483871,23.7,8.90967741935484,17.906451612903226,-0.5612903225806453,160.0,4.516129032258065,638,171,
Colorado,2019-06,4346.0,0.4240035916330028,60054.0,0.1991877231481481,0.2974339506172839,7.047222222222222,2.7160493827160495,4.862249110637973,11.20313034188034,12.422889957264958,10.285786782661782,4.859091451135732,6.888048325082827,4.7804949382777435,26.85935323935324,17.815277777777776,17.815277777777776,4.061507936507937,16.481519274376417,0.6303304458333333,1.3495833333333334,9.341369047619049,1.4029761904761904,0.0457512181854256,0.0541288672438672,10.403005050505053,55.127196969696975,3.9266666666666663,11.0,15.376666666666669,25.25,5.02,0.0,0.0,553,199,
Colorado,2019-07,4624.0,0.4425803348868735,63775.0,0.2010780003584229,0.3150969534050179,7.401702508960573,2.8064516129032255,4.913257279626045,11.216344995151308,11.231230034796498,10.261773230940362,5.859813379124969,8.3527776961803,4.459266250705456,31.972356944131135,18.625898230431044,18.625898230431044,2.6062861869313485,17.237035350633793,2.1453111530707196,3.028086228287841,10.536600496277917,3.943238213399503,0.042850520233754,0.0516329593267882,10.579495091164096,51.65398784478728,3.138709677419355,2.1,18.635483870967743,28.825806451612905,8.074193548387097,0.0,0.0,634,172,
Colorado,2019-08,5068.0,0.4411478286665544,63194.0,0.2032994676654525,0.3224438501021469,8.499775494921735,2.9230805781712017,4.9495096020314895,11.69347292626728,11.65982910906298,10.752403993855609,6.301733407714952,8.60659050149857,4.399065302513578,34.30581292426077,20.099194563624483,20.099194563624483,3.912826420890937,18.565056624564413,2.475912491847423,3.320247033741194,9.804987022617723,4.347858731924361,0.0450229988483715,0.0535614742091319,10.897841670562569,55.22126538881098,2.651724137931035,21.8,17.761290322580646,28.31290322580645,7.422580645161291,0.0,0.0,583,167,
Colorado,2019-09,4646.0,0.3976923542877048,58816.0,0.2277221283950617,0.3833589506172839,8.173765432098765,3.5839506172839504,5.523943758541667,12.479708333333331,11.559930555555557,11.47076388888889,5.812112393977215,8.667833441267188,4.808149328696996,31.704172841845256,20.818404488232073,20.818404488232073,3.669047619047619,19.190650168113223,2.977083081845238,3.980892857142857,9.49375,5.407738095238095,0.0418033754456105,0.0495304356155255,10.799468599033816,48.32962102282192,3.774074074074074,18.6,14.816666666666666,25.126666666666665,4.433333333333334,0.0,0.0,606,151,
Colorado,2019-10,4644.0,0.3244019825451071,59441.0,0.256247142871366,0.4634386698526483,9.274691358024691,4.161688570290721,6.733928558331273,15.006208544473282,13.3032162794051,13.812624881555635,5.408581903226334,8.690787917782115,4.944360241074225,28.577456537049063,17.24981347377661,17.24981347377661,4.080645161290322,15.71471362738644,2.7541106099524164,3.727413432620607,9.48150723025584,4.9474570510443705,0.0367994698439241,0.0429512514834394,11.09934009422088,40.56170568561873,3.629032258064516,1.8,4.351612903225806,15.683870967741935,-8.274193548387096,15.0,0.0,617,191,
Colorado,2019-11,3811.0,0.2678867203233547,53194.0,0.3479160799101441,0.657180854314906,10.295502645502646,6.4490740740740735,8.863050477244116,17.420073036398467,13.799840927750411,16.093197523262177,6.868465149632144,10.335245056142115,5.390899440972971,33.68448280646557,18.14348659003831,18.14348659003831,3.9611111111111112,16.607915982484947,2.626243473148762,3.5047889036251103,12.202177276746244,4.600221043324492,0.0306021351083287,0.0374222603083378,11.301313400839264,34.66008939974457,2.356666666666667,11.4,-1.32,10.423333333333334,-12.583333333333334,99.0,4.333333333333333,599,193,
Colorado,2019-12,4387.0,0.2535690783066513,58351.0,0.4563235619094167,0.8036479309221245,10.18475073313783,7.805286738351254,10.516349991426946,18.516647355085897,12.798569913072138,17.089155131215755,6.855782059300362,10.232988115950295,5.615433102307406,33.84460700589733,15.600940860215053,15.600940860215053,4.062980030721966,14.292799539170506,1.8713773145908004,2.881511350059738,11.414949223416963,3.7614994026284343,0.0305443632522746,0.0367489040529363,11.650398676592223,34.087068238213405,1.8064516129032255,13.0,-8.887096774193548,0.6677419354838711,-17.59032258064516,219.0,27.41935483870968,658,196,
Colorado,2020-01,4642.0,0.1541885840610262,56901.0,0.3441355891577061,0.6245519713261649,9.414426523297491,5.906272401433692,9.947953435887095,18.953219086021505,12.851881720430107,17.45994623655914,5.548954275776983,8.580717765525641,5.3664134595111825,29.16136927588541,14.657050923986407,14.657050923986407,4.062980030721966,13.41924544989061,0.9102373969086022,2.042620967741936,11.073655913978495,2.6228494623655916,0.0336600561827957,0.0396922311827957,11.471881720430108,36.81481182795699,2.075862068965517,3.6,-9.51290322580645,0.7548387096774194,-19.26129032258065,58.0,22.580645161290324,611,233,
Colorado,2020-02,3784.0,0.1714440201907207,53453.0,0.3088192343869732,0.5479479885057471,9.590900383141763,5.228927203065134,8.218346025043104,17.207329022988507,12.920956486042693,15.91318760262726,5.389094998312702,8.244057934402763,5.185065365668814,28.09386351196696,14.062093074777804,14.062093074777804,4.088259441707717,12.984466468579768,0.7649566721059113,1.567472290640394,10.278633004926109,1.7041256157635467,0.0374054173422217,0.043081313807382,11.313396872992076,40.14234668380096,3.179310344827586,3.1,-1.5448275862068963,7.517241379310345,-10.717241379310344,28.0,0.0,574,216,
Colorado,2020-03,3670.0,0.197861677512521,49770.0,0.2330618362323423,0.3914088656968164,7.642104153489353,3.625026354627873,5.444533790471923,13.074339157706094,10.76093936678614,11.963597670250897,4.494938349305622,7.122429967881581,4.402475284572059,23.93047011232495,14.99675172886954,14.99675172886954,4.098310291858679,13.818149790835625,0.6124283149641576,1.218176523297491,9.94489247311828,1.154032258064516,0.0381426276612903,0.0449272311827957,10.751747311827955,41.97712365591398,4.496774193548387,5.7,4.629032258064516,13.525806451612905,-6.232258064516128,8.0,0.0,676,240,
Colorado,2020-04,2757.0,0.2545939882433733,19656.0,0.2095405363888889,0.3064869444444444,6.155925925925925,2.7351851851851854,4.4891196338789685,11.574265873015872,10.078224206349208,10.600793650793651,4.784642760019722,7.235838842802077,4.713719295410472,25.48704173319558,14.088874152667255,14.088874152667255,4.373931623931624,12.934134001375382,0.4907231749999999,0.8522916666666667,7.40625,0.6541666666666667,0.0435978925196132,0.0501864792207071,10.461139430284858,47.55548301246203,3.975862068965517,2.3,8.876666666666667,17.52,-2.8400000000000003,0.0,0.0,665,216,
Colorado,2020-05,3458.0,0.3360297910499478,26665.0,0.1930767400537634,0.2730685483870967,6.877777777777777,2.4702508960573475,3.55204098219086,8.55885494210091,11.360623449131513,7.735375310173698,4.78693729210091,7.091265065579582,5.010636496120368,26.03159195367632,15.491073562041304,15.491073562041304,4.036482334869431,14.299843300316049,0.5803997265818859,1.0689826302729528,10.154776674937963,0.957196029776675,0.0445299002229654,0.0521209443665264,10.677237745891322,52.55570719602977,4.209677419354839,5.8,15.222580645161292,24.306451612903224,2.4000000000000004,0.0,0.0,654,170,
Colorado,2020-06,3849.0,0.3763870436985194,25787.0,0.1923857564814814,0.3040194444444444,7.833333333333333,2.7240740740740743,4.09008416920078,10.32128817413905,11.221604938271604,9.430214424951266,5.237460180216441,7.931692404584315,5.081075381171535,28.427340039187865,21.00301496077358,21.00301496077358,4.006746031746031,18.789878671775224,0.7084201625,1.3383333333333334,9.935416666666669,1.3291666666666666,0.0444592828502415,0.0519413285024154,10.442318840579713,51.9640579710145,4.536666666666666,4.3,17.78666666666667,27.55333333333333,5.510000000000001,0.0,0.0,598,170,
Colorado,2020-07,4220.0,0.3910467237948165,36362.0,0.1912514856630824,0.2930403225806451,7.218637992831542,2.6810035842293907,4.253376893369175,10.122939068100358,10.997610513739543,9.223118279569894,6.196373912679211,9.039869431643623,5.015413253114866,33.63732893450635,18.63430179935556,18.63430179935556,4.688620071684588,17.16013268889613,0.6079912923387097,1.1931451612903226,9.949596774193548,1.1491935483870968,0.0430917880551659,0.0512320243104254,10.164679756895746,51.09686769518466,3.0290322580645164,40.3,18.451612903225808,29.26774193548387,8.05483870967742,0.0,0.0,631,153,
Colorado,2020-08,4520.0,0.3822395872633813,42467.0,0.2637812759856631,0.4125340501792114,7.356182795698924,3.848566308243728,5.199645604838711,12.447520908004778,11.550776583034647,11.402927120669055,13.280019950916737,19.046282051282052,4.588034188034188,54.42041597631142,30.947126797933247,30.947126797933247,3.9304915514592937,27.906571475119865,0.6064166028225806,1.1381048387096775,10.73991935483871,1.036290322580645,0.0502401677886863,0.0600085787751285,10.344997662459091,69.96650303880318,2.8806451612903223,8.4,18.62903225806452,30.25161290322581,6.809677419354839,0.0,0.0,608,180,
Colorado,2020-09,4284.0,0.3491238415840211,37772.0,0.2896247065740741,0.4719430555555555,8.876018518518519,4.541666666666667,5.92968454382716,13.715864197530864,12.931172839506171,12.65679012345679,13.38705020793448,19.44564850703595,4.555436982156439,53.12749174835382,29.344017094017097,29.344017094017097,4.373931623931624,26.261111111111113,0.6864191583333333,1.372083333333333,10.94375,1.4458333333333333,0.0412027333338886,0.0498012335498917,10.610255705480592,49.215198234216224,2.3,39.0,12.706666666666669,23.89,1.3233333333333337,390.0,18.666666666666668,535,147,
Colorado,2020-10,4434.0,0.3029146156894252,42196.0,0.316117308422939,0.5505111111111111,9.014964157706094,5.26236559139785,6.922173145236271,15.332330408272568,13.625403122811356,14.158356610225354,11.512884588666816,17.576320717286087,5.02118072208205,48.75456141003971,27.414074993107253,27.414074993107253,4.375516956162118,24.57801902398677,0.8616772607526881,1.934744623655914,10.79744623655914,2.399462365591398,0.0358856085741,0.0429141327723235,11.038307620383357,40.80148667601683,2.8225806451612905,26.200000000000003,7.606451612903226,19.64516129032258,-5.029032258064516,236.0,22.258064516129032,616,161,
Colorado,2020-11,3435.0,0.27749094550965,41929.0,0.3266689382503193,0.6098246168582375,10.08499361430396,5.904597701149425,7.998506306417624,16.27915495955726,12.980970625798212,15.018160210018443,6.271493248613889,9.46950543971698,5.656496430919508,31.84250372748383,19.10764809902741,19.10764809902741,5.130769230769231,17.52510315355143,0.8536841395833333,1.775625,10.8,2.025,0.0322085461904761,0.0386182275132275,10.847275132275133,35.836322751322754,2.8466666666666667,8.399999999999999,0.7866666666666667,11.07,-8.846666666666666,51.0,3.0,629,220,
Colorado,2020-12,3988.0,0.2523462123756977,44954.0,0.3520304238351254,0.6405232974910394,10.17114695340502,6.224014336917563,9.758358172474448,19.10145028541086,13.196568432231516,17.61555821054029,6.167588702604566,9.610817283422609,5.679035089400774,31.26316517704248,15.220295698924732,15.220295698924732,4.796082949308755,13.933448540706603,0.4886874657258064,1.4366935483870966,12.064516129032258,1.7943548387096775,0.0315477091416388,0.037089156470152,11.354578764765083,34.36554902272366,2.0935483870967744,9.2,-8.32258064516129,2.361290322580645,-18.532258064516128,124.0,10.0,628,168,
Colorado,2021-01,4187.0,0.1675264680827874,43416.0,0.3431013243727598,0.5951594982078853,9.235663082437275,5.698924731182796,9.246777920631978,18.017513286367567,12.473746549664234,16.65040374078194,6.58926763572665,9.556858509247622,5.150679510155316,32.51047097317258,16.860155704510543,16.860155704510543,4.796082949308755,15.38555369361821,0.380343682772525,1.3658996106785315,11.175959399332593,1.9040600667408232,0.0332668485401157,0.0389433664185277,11.30104218362283,36.127704714640196,2.164516129032258,5.9,-7.696774193548387,2.6,-17.161290322580644,97.0,3.870967741935484,615,166,
