State Code,State Name,Month,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
49,Utah,2023-08,3.2781437100909843,8.965019299696719,9.274124620898814,8.072925282602702
49,Utah,2023-09,3.371521538561254,9.802813390313391,10.2339245014245,8.881652421652422
49,Utah,2023-10,4.940994833195479,13.079611248966087,10.534808381582575,11.974152191894127
49,Utah,2023-11,8.1563203247151,16.922378917378918,12.726566951566952,15.539957264957264
49,Utah,2023-12,10.296219269918804,18.971467874416803,12.803785038828806,17.470019642784067
49,Utah,2024-01,9.435488396443342,18.56869313482217,12.571215880893302,17.08850289495451
49,Utah,2024-02,5.813329809342765,14.513852048334806,11.648629531388151,13.273533745947539
49,Utah,2024-03,3.7785382024813896,11.25455334987593,10.357071960297768,10.252109181141439
49,Utah,2024-04,3.181521723765182,10.096846828609985,9.453137651821862,9.147071524966261
49,Utah,2024-05,2.6091350237110555,8.088985387372485,9.993341604631926,7.292610973256135
49,Utah,2024-06,2.8833468517948715,8.195205128205128,10.110641025641026,7.388205128205128
49,Utah,2024-07,3.2785877921836226,9.566925940064898,10.094330979194503,8.670433288795572
49,Utah,2024-08,3.4588723093317975,9.450702764976958,9.875921658986174,8.54988479262673
49,Utah,2024-09,3.990913805396825,11.39320634920635,10.583293650793651,10.379722222222224
49,Utah,2024-10,5.578270454608295,14.09578341013825,11.159907834101384,12.881912442396313
49,Utah,2024-11,7.7006981069047615,16.31846428571429,12.213809523809525,14.996309523809524
49,Utah,2024-12,11.470335938709677,20.316877880184332,13.121198156682027,18.732258064516127
49,Utah,2025-01,9.559717824308757,19.40972350230415,11.110483870967743,17.930069124423962
49,Utah,2025-02,6.838892050255102,16.00113520408163,11.149489795918369,14.669897959183674
49,Utah,2025-03,4.460271440437788,12.352995391705068,9.314400921658986,11.255184331797235
49,Utah,2025-04,3.698732530512821,11.380921245421245,9.641208791208792,10.371630036630037
49,Utah,2025-05,3.2003156988479264,9.015875576036866,9.975806451612902,8.177649769585253
49,Utah,2025-06,3.0917534838095238,8.923642857142857,9.728571428571428,8.050238095238095
50,Vermont,2018-01,10.88715429032258,20.36774193548387,13.387096774193548,18.693548387096772
50,Vermont,2018-02,10.879822946428572,22.1375,12.178571428571427,20.517857142857142
50,Vermont,2018-03,7.212574629032258,16.45806451612903,10.870967741935484,15.161290322580644
50,Vermont,2018-04,6.16290955,14.705000000000002,10.533333333333335,13.433333333333334
50,Vermont,2018-05,4.956741580645161,12.869354838709675,12.0,11.661290322580644
50,Vermont,2018-06,4.0047935,10.495000000000001,12.5,9.55
