state,month,mean_pm25,max1_value_pm25,max1_hour_pm25,aqi_pm25,mean_pm10,max1_value_pm10,max1_hour_pm10,aqi_pm10,mean_o3,max1_value_o3,max1_hour_o3,aqi_o3,mean_no2,max1_value_no2,max1_hour_no2,aqi_no2,mean_so2,max1_value_so2,max1_hour_so2,aqi_so2,mean_co,max1_value_co,max1_hour_co,aqi_co
Maine,2023-12,6.07916655,9.542873175883257,5.926660906298003,30.246315245053427,14.272043010752688,14.272043010752688,15.024193548387096,13.072570688968538,0.0270115477834719,0.0312588127019439,12.519904170418632,28.92320391263662,5.168733,11.893548387096772,11.258064516129032,10.838709677419356,0.0026350403225806,0.0241935483870967,2.82258064516129,0.0,0.1755006048387096,0.2311129032258064,7.620967741935484,2.274193548387097
Maine,2024-01,4.99666322203341,7.988659754224271,6.298876728110599,26.932315999258435,14.117434715821814,14.117434715821814,14.96236559139785,12.784754224270351,0.0306870168458781,0.0343758064516129,11.99247311827957,31.748924731182797,5.202612741935484,13.40967741935484,11.919354838709678,12.225806451612904,0.075793064516129,0.1274193548387097,5.653225806451613,0.0,0.1747379435483871,0.2254112903225806,6.959677419354838,2.145161290322581
Maine,2024-02,5.153645865972371,8.33895168487185,5.255407564075106,27.0308394909688,15.480363984674328,15.480363984674328,15.06896551724138,14.3639846743295,0.035916191167214,0.0395480021893814,11.81366310892173,36.633141762452105,5.598723431034483,13.348275862068965,10.275862068965516,12.224137931034484,0.0829968620689655,0.168103448275862,6.896551724137931,0.0172413793103448,0.1767834827586207,0.2336724137931034,6.75,2.293103448275862
Maine,2024-03,3.5441924318740403,6.037130376344086,6.964535330261137,17.647849462365592,9.771863799283157,9.771863799283157,14.96236559139785,8.936648745519713,0.0345893602725547,0.0392147662584095,11.03907193375884,36.31050543384509,3.382627629032258,9.106451612903228,11.096774193548388,8.274193548387096,0.0107243629032258,0.039516129032258,3.540322580645161,0.0,0.1653735725806451,0.214008064516129,7.685483870967742,2.032258064516129
Maine,2024-04,3.6653738722653553,5.9840741028295374,5.6853968253968254,20.20736039583022,11.397486772486772,11.397486772486772,17.706349206349206,10.582275132275132,0.0370860292929292,0.042133189033189,11.210461760461762,39.0020683020683,3.1988321833333333,9.353333333333332,10.266666666666666,8.416666666666668,0.0148670083333333,0.0641666666666666,3.275,0.0166666666666666,0.1416635166666666,0.1836249999999999,6.9,1.75
Maine,2024-05,4.616837209915889,7.190088071843494,6.750672870649929,23.0946852686484,11.525928770552426,11.525928770552426,21.875347281485276,10.60878562894692,0.0304685092375366,0.0370412267839687,11.224291300097752,34.774975562072335,4.488221903225807,12.25483870967742,10.258064516129032,11.064516129032258,0.0017945322580645,0.0241935483870967,2.685483870967742,0.0,0.1456612661290322,0.186491935483871,6.887096774193548,1.7903225806451613
Maine,2024-06,5.5442514886226855,7.683684027777778,5.487662037037037,29.617727272727272,12.284259259259258,12.284259259259258,21.999074074074073,11.338888888888889,0.0293819136363636,0.0364151515151515,11.44090909090909,34.67727272727273,4.0051014,9.893333333333334,10.433333333333334,8.866666666666667,0.00048845,0.0183333333333333,2.5250000000000004,0.0,0.144234975,0.180375,6.566666666666666,1.7
Maine,2024-07,6.831794347166219,9.451745071684588,5.8968525985663085,35.7255376344086,12.94910394265233,12.94910394265233,23.0,11.953225806451613,0.0303217536656891,0.0376920821114369,12.00733137829912,35.69061583577712,2.186133172456576,6.578411910669974,11.74937965260546,5.818858560794045,0.02049475,0.3806451612903226,3.524193548387097,0.967741935483871,0.1736510483870967,0.2151048387096774,6.120967741935484,1.9838709677419355
Maine,2024-08,7.392276168929212,10.29356406810036,5.450526433691756,35.744354838709675,13.435483870967742,13.435483870967742,23.0,12.43189964157706,0.0239775483870967,0.0309310850439882,11.252199413489736,28.712609970674485,2.138423951612903,6.269354838709677,11.532258064516128,5.580645161290323,0.0089279032258064,0.064516129032258,4.217741935483871,0.0161290322580645,0.1949639516129032,0.2273306451612903,7.637096774193548,2.193548387096774
Maine,2024-09,4.348390265603506,6.501411706349206,5.405458002645503,23.90423611111111,10.15899470899471,10.15899470899471,23.0,9.367724867724869,0.0249350348484848,0.0319893939393939,10.884848484848485,29.73939393939394,3.0031803037037035,7.9164814814814815,12.637037037037036,7.144444444444444,0.0329511092592592,0.1153703703703703,4.889814814814815,0.0,0.1713001197916666,0.199796875,6.988541666666666,1.96875
Maine,2024-10,4.028635106317204,6.495777649769585,5.840639400921659,21.981854838709676,8.92921146953405,8.92921146953405,23.0,8.307347670250897,0.0245987102360005,0.0307242616254713,11.40307743331937,28.578323558162268,3.8613435,10.662903225806453,11.64516129032258,9.629032258064516,0.0384965322580645,0.1129032258064516,5.491935483870968,0.032258064516129,0.1627216774193548,0.1923951612903225,6.887096774193548,1.8870967741935485
Maine,2024-11,3.2437018000099207,5.4154583333333335,5.6525,17.87673611111111,6.807941595441595,6.807941595441595,23.0,6.333190883190883,0.0265489928571428,0.0302166666666666,10.695238095238096,27.964285714285715,3.664243633333333,9.765,10.966666666666669,8.816666666666666,0.0515005416666666,0.4691666666666667,4.758333333333333,0.8333333333333334,0.142866,0.1687833333333333,7.661111111111111,1.6388888888888888
Maine,2024-12,5.319177841465054,8.413145161290323,5.742693932411674,27.4534992584353,11.348118279569894,11.348118279569894,23.0,10.51388888888889,0.0271446718848829,0.0310895003162555,11.778146742567996,28.794908285895005,5.036812645161291,12.09516129032258,12.161290322580646,11.080645161290324,0.0511834677419354,0.1056451612903225,5.10483870967742,0.0161290322580645,0.1926779274193548,0.2487691532258064,8.596270161290322,2.4163306451612905
Maine,2025-01,6.011639816033026,9.240511712749615,5.5327956989247316,30.19119623655914,18.126344086021504,18.126344086021504,23.0,16.053763440860216,0.0319334953652206,0.0349375231738969,11.755747126436782,32.29949944382648,2.380105346153846,5.007692307692308,5.115384615384615,4.615384615384615,0.0836375483870967,0.171774193548387,5.5,0.032258064516129,0.1583163951612903,0.2012016129032258,7.153225806451613,1.903225806451613
Maine,2025-02,5.867830492952806,9.377487244897958,5.179496173469388,31.021122685185183,17.264880952380953,17.264880952380953,23.0,15.87202380952381,0.0369747797810567,0.0402553395456141,11.738266422534156,37.29017456079813,9.68168095652174,24.46521739130435,11.73913043478261,22.695652173913043,0.1229378035714285,0.1919642857142857,5.669642857142858,0.0357142857142857,0.1614376785714285,0.2125892857142857,7.276785714285714,2.0357142857142856
Maine,2025-03,4.6979971790034565,7.632682411674347,5.9171178955453145,25.153561827956988,12.981380546285996,12.981380546285996,23.0,12.019571128414286,0.0370771182935344,0.041646418098031,11.52720290462226,38.68334031559838,6.399910935483871,18.1,11.774193548387096,16.64516129032258,0.027949564516129,0.0620967741935483,4.887096774193548,0.0,0.161425379032258,0.210516129032258,6.693548387096774,1.967741935483871
Maine,2025-04,3.7528667373015874,5.709206349206349,5.36468253968254,20.456896551724135,9.962656449553002,9.962656449553002,23.0,9.256449553001278,0.039933275,0.04445,11.65,41.65,4.5094368000000005,13.793333333333331,9.7,12.6,0.0120882166666666,0.0416666666666666,3.7666666666666666,0.0,0.1752,0.189975,4.483333333333333,1.9333333333333331
Maine,2025-05,3.588702355734767,5.334453405017921,5.727150537634408,19.85752688172043,8.380645161290323,8.380645161290323,23.0,7.787096774193548,0.0303090104301075,0.0355398924731182,11.217204301075268,32.910752688172046,3.8888440967741937,10.806451612903226,12.193548387096774,9.838709677419354,0.0134079032258064,0.0451612903225806,3.983870967741935,0.0,0.126761629032258,0.1533870967741935,7.016129032258065,1.4838709677419355
Maine,2025-06,8.382694027645503,11.327136243386244,5.797156084656085,39.07606837606838,15.571111111111112,15.571111111111112,23.0,14.31851851851852,0.0298756875287356,0.0363543678160919,11.105402298850574,35.00775862068966,3.545844066666666,9.166666666666666,10.3,8.366666666666667,0.0267456551724137,0.0758620689655172,5.862068965517241,0.0,0.1918114666666666,0.2196333333333333,6.0,2.2
Maine,2025-07,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.0,2.0
