State Code,State Name,Month,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
2,Alaska,2021-05,0.03319634553349876,0.037444168734491315,10.62468982630273,34.6302729528536
2,Alaska,2021-06,0.026057416666666666,0.03035,11.066666666666666,28.1
2,Alaska,2021-07,0.02205295238095238,0.026062980030721966,11.218125960061444,24.07142857142857
2,Alaska,2021-08,0.01719952376910017,0.02188200339558574,11.52376910016978,20.28862478777589
2,Alaska,2021-09,0.017545990579710145,0.02131086956521739,11.389855072463767,19.744202898550725
2,Alaska,2021-10,0.017616163771712157,0.02005210918114144,12.847394540942929,18.564516129032256
2,Alaska,2021-11,0.018250016666666667,0.021766666666666667,12.833333333333332,20.21666666666667
2,Alaska,2021-12,0.02327636693548387,0.027782258064516126,14.37557603686636,25.698732718894007
2,Alaska,2022-01,0.022776981182795697,0.02645537634408602,12.459139784946236,24.52204301075269
2,Alaska,2022-02,0.02564176785714286,0.030339285714285714,12.910714285714285,28.107142857142858
2,Alaska,2022-03,0.03116172580645161,0.03698387096774194,12.0,34.32258064516129
2,Alaska,2022-04,0.03886311666666667,0.04351666666666666,11.116666666666667,40.56666666666666
2,Alaska,2022-05,0.03475427419354839,0.03906451612903226,10.467741935483872,36.2258064516129
2,Alaska,2022-06,0.03210151666666666,0.0378,11.566666666666666,35.1
2,Alaska,2022-07,0.0238016935483871,0.02904838709677419,11.870967741935484,27.096774193548388
2,Alaska,2022-08,0.018670790322580642,0.022983870967741935,10.693548387096774,21.29032258064516
2,Alaska,2022-09,0.017632444444444444,0.022055555555555554,11.305555555555555,20.427777777777777
2,Alaska,2022-10,0.019012627334465196,0.022515280135823428,12.286926994906622,20.893887945670627
2,Alaska,2022-11,0.018735346078431372,0.021133333333333334,13.730392156862745,19.614705882352943
2,Alaska,2022-12,0.0231332311827957,0.026561827956989248,13.269489247311828,24.60282258064516
2,Alaska,2023-01,0.02064595161290323,0.02337096774193548,12.79032258064516,21.612903225806452
2,Alaska,2023-02,0.02388580238095238,0.02828095238095238,13.808333333333334,26.16428571428571
2,Alaska,2023-03,0.03113381720430107,0.03705577956989247,11.79032258064516,34.405913978494624
2,Alaska,2023-04,0.03424531724137931,0.037970114942528735,10.871264367816092,35.17528735632184
2,Alaska,2023-05,0.037631806451612904,0.042225806451612904,10.096774193548388,39.193548387096776
2,Alaska,2023-06,0.02737936666666667,0.03136666666666667,10.600000000000001,29.016666666666666
2,Alaska,2023-07,0.021331112903225806,0.02585483870967742,11.112903225806452,23.903225806451612
2,Alaska,2023-08,0.02127179032258065,0.02693548387096774,12.129032258064516,24.887096774193548
2,Alaska,2023-09,0.016972550000000003,0.021683333333333332,12.166666666666666,20.116666666666667
2,Alaska,2023-10,0.02149066129032258,0.024741935483870967,12.193548387096774,22.903225806451612
2,Alaska,2023-11,0.022042149999999996,0.025849999999999998,12.85,23.9
2,Alaska,2023-12,0.021786605414746543,0.024326036866359448,12.215437788018434,22.431451612903224
2,Alaska,2024-01,0.022857693548387098,0.02553225806451613,12.241935483870968,23.64516129032258
2,Alaska,2024-02,0.0251575,0.02889655172413793,10.982758620689655,26.82758620689655
2,Alaska,2024-03,0.0282815,0.03354838709677419,11.419354838709678,31.112903225806452
2,Alaska,2024-04,0.03758726666666667,0.04288333333333333,11.183333333333334,39.88333333333333
